GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2406762146,House to Vote On How F.B.I. Can Monitor Internet Use,2020-05-27,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.21,['Senate'],['921120'],,"['Foreign Intelligence Surveillance Act 1978-US', 'Internet', 'Criminal investigations', 'Legislators']"
2407201742,Rosenstein Testimony Likely to Arm Critics of Russia Inquiry,2020-05-28,Newspapers,"['Benner, Katie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.22,['Fox News Channel'],['515120'],,"['Presidents', 'Congressional investigations', 'Obstruction of justice', 'Attorneys general', 'Criminal investigations', 'Law enforcement', 'National security', 'Judicial reviews']"
2407349628,House Pulls Surveillance Measure After Trump Tells Republicans to Vote No [With graphic(s)],2020-05-28,Newspapers,"['Fandos, Nicholas', 'Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Senate', 'Federal Bureau of Investigation--FBI', 'Department of Justice']","['921120', '922120', '922130']",,"['Foreign Intelligence Surveillance Act 1978-US', 'Bipartisanship', 'Law enforcement', 'National security', 'Legislators', 'Political parties', 'Political campaigns', 'Presidents', 'Electronic surveillance', 'Legislation', 'Privacy', 'Criminal investigations', 'Espionage']"
2407349634,ACLU Accuses Clearview AI of Privacy ‘Nightmare Scenario’ [With graphic(s)],2020-05-28,Newspapers,"['Davey, Alba']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Clearview AI Inc', 'American Civil Liberties Union--ACLU']","['518210', '541110', '813311']",,"['Search engines', 'Internet access', 'Surveillance', 'Facial recognition technology', 'Privacy', 'Sex crimes', 'Sex industry', 'Litigation', 'Civil liberties']"
2407489096,"Design Fiction: Real Solutions, Unreal Problems [With graphic(s)]",2020-05-29,Newspapers,"['Thaddeus-Johns, Josie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Columbia University'],['611310'],,"['Science', 'Motion pictures', 'Politics', 'Design', 'Drones', 'Storytelling', 'Surveillance', 'Coronaviruses', 'Museums', 'Blockchain']"
2407492943,N.S.A. Calls Out Russia Over Attack on Email Servers,2020-05-29,Newspapers,"['Barnes, Julian E', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.23,"['Cyber Command-US', 'National Security Agency']","['928110', '928110']",,"['Political campaigns', 'Software', 'National security', 'Presidential elections', 'Military intelligence', 'Intelligence services', 'Cybercrime']"
2407492953,Bipartisan Support for Spy Tools Bill Crumbles,2020-05-29,Newspapers,"['Fandos, Nicholas', 'Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.23,['Senate'],['921120'],,"['Foreign Intelligence Surveillance Act 1978-US', 'Bipartisanship', 'Law enforcement', 'National security', 'Legislators', 'Political parties', 'Presidents', 'Legislation', 'Electronic surveillance', 'Criminal investigations', 'Privacy', 'Espionage']"
2407492994,Burying the Clichés of Islam in the U.S.,2020-05-29,Newspapers,"['Qureshi, Bilal']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.10,"['Little America', 'Apple Inc']","['457110', '334111', '334220', '511210']",,"['Islam', 'Religion', 'Motion pictures', 'Muslims', 'Popular culture']"
2407493001,A.C.L.U. Says Face-Scanning Firm Violates Privacy Law,2020-05-29,Newspapers,"['Davey, Alba']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.3,"['Clearview AI Inc', 'American Civil Liberties Union--ACLU']","['518210', '541110', '813311']",,"['Search engines', 'Internet', 'Photographs', 'Biometrics', 'Surveillance', 'Facial recognition technology', 'Privacy', 'Sex crimes', 'Sex industry', 'Litigation', 'Civil liberties', 'Consent', 'Startups', 'Social networks']"
2407808141,Design Fiction Expands Augmented Reality,2020-05-31,Newspapers,"['Thaddeus-Johns, Josie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,AR.15,['Columbia University'],['611310'],,"['Augmented reality', 'Design', 'Drones', 'Storytelling', 'Motion pictures', 'Surveillance', 'Coronaviruses', 'Blockchain', 'Museums']"
2408436241,"As Toll Preoccupies U.S., Rivals Test the Limits of American Power",2020-06-02,Newspapers,"['Sanger, David E', 'Schmitt, Eric', 'Wong, Edward']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.5,,,,"['Arms control & disarmament', 'National security', 'Warships', 'Diplomatic & consular services', 'Presidents', 'Medical supplies', 'Coronaviruses', 'Armed forces', 'Competition', 'COVID-19']"
2408436317,U.S. Allies Chafe as Trump and Putin Discuss Russia Attending G7 Talks,2020-06-02,Newspapers,"['Crowley, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.13,['Group of Seven'],['926110'],,"['Ventilators', 'Diplomacy', 'Pandemics', 'Reporters', 'Presidents', 'Medical supplies', 'Coronaviruses', 'COVID-19']"
2408671630,Rediscovering Wine After COVID-19 [With graphic(s)],2020-06-02,Newspapers,"['Asimov, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,,"['Wines', 'Coronaviruses', 'Pandemics', 'Taste', 'COVID-19']"
2408723899,Suit Says Google's Tracking Infringes on Wiretap Laws,2020-06-03,Newspapers,"['Wakabayashi, Daisuke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.6,,,,"['Internet', 'Electronic surveillance', 'Privacy', 'Websites', 'Consumers']"
2408726073,Rediscovering Wine After Covid-19,2020-06-03,Newspapers,"['Asimov, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,D.5,,,,"['Wines', 'Coronaviruses', 'Pandemics', 'Taste', 'COVID-19']"
2408877684,"Rosenstein, Key Figure in Russia Inquiry, Defends Mueller Appointment [With graphic(s)]",2020-06-03,Newspapers,"['Savage, Charlie', 'Benner, Katie', 'Fandos, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Senate', 'Senate-Judiciary, Committee on the', 'Federal Bureau of Investigation--FBI']","['921120', '921120', '922120']",,"['Testimony', 'Attorneys general', 'Law enforcement', 'National security', 'Public prosecutors', 'Political campaigns', 'Presidents', 'Political appointments', 'Electronic surveillance', 'Obstruction of justice', 'Conspiracy', 'Criminal investigations', 'Public hearings', 'Elections', 'Congressional committees']"
2408877687,"Rod Rosenstein, Key Figure in Russia Inquiry, Defends Robert Mueller Appointment [With graphic(s)]",2020-06-03,Newspapers,"['Savage, Charlie', 'Benner, Katie', 'Fandos, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['New York Times Co', 'Senate', 'Senate-Judiciary, Committee on the', 'Federal Bureau of Investigation--FBI']","['511110', '511120', '515112', '515120', '921120', '921120', '922120']",,"['Evidence', 'Attorneys general', 'Political campaigns', 'Presidents', 'Electronic surveillance', 'Conspiracy', 'Obstruction of justice', 'Criminal investigations', 'Congressional committees', 'Appointments & personnel changes']"
2408992380,"Emerging Tools Make Contact Tracing Easier, But All Have Tradeoffs",2020-06-04,Newspapers,"['Richtel, Matt']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,"['Massachusetts Institute of Technology', 'MIT Media Lab']","['611310', '611310']",,"['Software', 'Privacy', 'Coronaviruses', 'COVID-19', 'Contact tracing']"
2408992399,"Emergency Room Trips Sink, C.D.C. Says",2020-06-04,Newspapers,"['Abelson, Reed']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.5,['Centers for Disease Control & Prevention--CDC'],['923120'],,"['Health care access', 'Hospitals', 'Infections', 'Emergency medical care', 'Heart attacks', 'Telemedicine', 'Coronaviruses', 'COVID-19', 'Public health', 'Pandemics']"
2408992408,Rosenstein Defends Naming Special Counsel on Russia,2020-06-04,Newspapers,"['Savage, Charlie', 'Benner, Katie', 'Fandos, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.22,['Senate'],['921120'],,"['Foreign Intelligence Surveillance Act 1978-US', 'Evidence', 'Attorneys general', 'Law enforcement', 'Pandemics', 'Political campaigns', 'Presidents', 'Electronic surveillance', 'Obstruction of justice', 'Criminal investigations', 'Mueller report', 'COVID-19', 'Congressional committees', 'Special counsels']"
2409185680,ER Visits Drop Sharply During Pandemic [With graphic(s)],2020-06-03,Newspapers,"['Abelson, Reed']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Centers for Disease Control & Prevention--CDC'],['923120'],,"['Infections', 'Hospitals', 'Health care access', 'Emergency medical care', 'Telemedicine', 'Heart attacks', 'Coronaviruses', 'Pandemics', 'Disease control', 'COVID-19']"
2409406077,"With Broad Subpoena Power, Republicans Seek to Undercut Russia Inquiry [With graphic(s)]",2020-06-04,Newspapers,"['Fandos, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Senate', 'Federal Bureau of Investigation--FBI']","['921120', '922120']",,"['Nominations', 'Investigations', 'Racial discrimination', 'National security', 'Power', 'Political campaigns', 'Rule of law', 'Vice Presidents', 'Electronic surveillance', 'Presidential elections', 'Public hearings', 'Coronaviruses', 'Subpoenas', 'Judiciary', 'Congressional committees', 'COVID-19']"
2409458580,"Chinese Hackers Target Email Accounts of Biden Campaign Staff, Google Says [With graphic(s)]",2020-06-04,Newspapers,"['Sanger, David E', 'Perlroth, Nicole']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Google Inc', 'Department of Justice']","['334310', '519290', '922130']",,"['Nominations', 'Electronic mail systems', 'Political campaigns', 'Presidential elections', 'Candidates', 'Public officials', 'Congressional committees', 'International relations', 'Cybercrime', 'Cybersecurity']"
2409466048,"Chinese Hackers Try to Access Email of Biden Campaign, Google Says",2020-06-05,Newspapers,"['Sanger, David E', 'Perlroth, Nicole']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.23,"['Google Inc', 'Department of Justice']","['334310', '519290', '922130']",,"['Electronic mail systems', 'Political campaigns', 'Presidential elections', 'Public officials', 'Congressional committees', 'International relations', 'Cybercrime', 'Cybersecurity']"
2409466051,Pandemic Stretches Into Regions Previously Spared as West Grinds On,2020-06-05,Newspapers,"['Walsh, Declan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.5,,,,"['Fatalities', 'Low income groups', 'Pandemics', 'Physicians', 'Hospitals', 'Public health', 'Presidents', 'Strikes', 'Coronaviruses', 'Populism', 'Disease transmission', 'COVID-19']"
2409466059,Republicans Set Out to Undercut Russia Inquiry,2020-06-05,Newspapers,"['Fandos, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.24,['Senate'],['921120'],,"['Nominations', 'Investigations', 'Racial discrimination', 'National security', 'Power', 'Rule of law', 'Political campaigns', 'Electronic surveillance', 'Presidential elections', 'Public hearings', 'Candidates', 'Coronaviruses', 'Subpoenas', 'Judiciary', 'COVID-19', 'Congressional committees']"
2409466062,Biden Struggles for Diversity in His Brain Trust,2020-06-05,Newspapers,"['Goldmacher, Shane']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Democratic Party'],['813940'],,"['Primaries & caucuses', 'African Americans', 'Candidates', 'Minority & ethnic groups', 'Political activism', 'Political campaigns', 'Multiculturalism & pluralism', 'Presidential elections', 'Demonstrations & protests', 'Police brutality']"
2409811270,"America's Top General Takes a Walk With Trump, Right Into the Fire",2020-06-06,Newspapers,"['Cooper, Helene', 'Schmitt, Eric', 'Gibbons-Neff, Thomas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.13,"['Joint Chiefs of Staff', 'Department of Defense']","['921110', '928110']",,"['Military policy', 'Military reserves', 'Military aircraft', 'Law enforcement', 'National security', 'Presidents', 'Defense', 'Demonstrations & protests', 'Vietnam War', 'Armed forces', 'Professional relationships']"
2409907988,A Few Favorites: 'The Prisoner' and Indie Rock,2020-06-07,Newspapers,"['Sisario, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,AR.2,,,,
2410036599,When Home Speakers Count Even More,2020-06-08,Newspapers,"['Ovide, Shira']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.5,['Department of Justice'],['922130'],,"['Listening', 'Shopping', 'Privacy', 'Law enforcement', 'Demonstrations & protests', 'Artificial intelligence', 'Newsletters', 'Smartphones']"
2410036609,States Scramble As Hackers Eye Remote Voting,2020-06-08,Newspapers,"['Sanger, David E', 'Perlroth, Nicole', 'Rosenberg, Matthew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Department of Homeland Security'],['922120'],,"['Software', 'Internet', 'Researchers', 'Presidents', 'Malware', 'Online voting', 'Congressional elections', 'COVID-19', 'Voter registration', 'Voting machines', 'National security', 'Pandemics', 'Election results', 'Voter behavior', 'Hackers', 'Absentee voting', 'States', 'Voter fraud', 'Presidential elections', 'Elections', 'Cybercrime']"
2410596443,High on the Food Chain: Why This T. Rex Was Born to Amble,2020-06-09,Newspapers,"['Kornei, Katherine']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,D.2,,,,"['Research', 'Researchers', 'Animals', 'Legs', 'Dinosaurs']"
2410930237,"Trump Seeks to Shadow Nixon, but Echoes Wallace in 1968",2020-06-10,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.18,,,,"['American history', 'Political activism', 'Race relations', 'Law enforcement', 'Governors', 'Riots', 'Presidential elections', 'Demonstrations & protests', 'Candidates', 'Murders & murder attempts', 'Vietnam War', 'Political advertising', 'Civil rights movements']"
2411417703,Amazon Stops Letting Police Use Its Software For Facial Recognition,2020-06-11,Newspapers,"['Weise, Karen', 'Singer, Natasha']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.3,['Congress'],['921120'],,"['Researchers', 'Moratoriums', 'Legislation', 'Police departments', 'Law enforcement', 'Facial recognition technology', 'Recording equipment', 'Demonstrations & protests', 'Civil rights', 'Civil liberties']"
2412398940,Pentagon Denies Spying on Americans Protesting Police Killings [With graphic(s)],2020-06-12,Newspapers,"['Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Department of Defense', 'Defense Intelligence Agency']","['928110', '928110']",,"['African Americans', 'Law enforcement', 'Intelligence gathering', 'Committees', 'Congressional investigations', 'Surveillance', 'Defense', 'Demonstrations & protests', 'Military intelligence', 'Espionage', 'Armed forces', 'Intelligence services', 'White supremacy']"
2412462336,Pentagon Says It Has Not Spied on American Protesters,2020-06-13,Newspapers,"['Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.18,"['Department of Defense', 'Defense Intelligence Agency']","['928110', '928110']",,"['African Americans', 'Law enforcement', 'Intelligence gathering', 'Committees', 'Congressional investigations', 'Surveillance', 'Defense', 'Military intelligence', 'Demonstrations & protests', 'Espionage', 'Armed forces', 'Intelligence services', 'White supremacy']"
2412644111,"Faced With Crisis and Reelection, Senate Republicans Blame China [With graphic(s)]",2020-06-13,Newspapers,"['Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Senate'],['921120'],,"['Primaries & caucuses', 'Politics', 'Pandemics', 'International relations', 'Political campaigns', 'Presidents', 'Negative campaigning', 'Coronaviruses', 'Political advertising', 'COVID-19', 'Congressional committees']"
2412671112,Messaging App Gains A Foothold in Protests,2020-06-14,Newspapers,"['Nierenberg, Amelia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,ST.2,['WhatsApp Inc'],['513210'],,"['Computer science', 'Privacy', 'Law enforcement', 'Surveillance', 'Demonstrations & protests', 'Verbal communication', 'Nonprofit organizations', 'White supremacy']"
2412671117,G.O.P. Senators on the Ropes Come Out Swinging Against China,2020-06-14,Newspapers,"['Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.22,['Senate'],['921120'],,"['Primaries & caucuses', 'Politics', 'Pandemics', 'International relations', 'Presidents', 'Negative campaigning', 'Coronaviruses', 'Political advertising', 'COVID-19']"
2412672082,The Week in Business: The Second Wave Is Coming,2020-06-14,Newspapers,"['Cowles, Charlotte']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,BU.2,['Congress-US'],['921120'],,"['Facial recognition technology', 'Coronaviruses', 'Federal legislation']"
2413285657,"Haunted by Torture and Rejection, Gay Egyptian Activist Takes Her Life",2020-06-16,Newspapers,"['Walsh, Declan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,,"['Researchers', 'Torture', 'Criminal investigations', 'Musical performances', 'Society', 'Transgender persons', 'Flags', 'Social networks', 'Gays & lesbians']"
2413616466,"Europe Rolls Out Contact Tracing Apps, With Hope and Trepidation [With graphic(s)]",2020-06-16,Newspapers,"['Horowitz, Jason', 'Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['European Union'],"['926110', '928120']",,"['Infections', 'Big Data', 'Politics', 'Public health', 'Right of privacy', 'Coronaviruses', 'Disease transmission', 'COVID-19', 'Contact tracing']"
2413726960,"CIA Failed to Defend Against Theft of Secrets by Insider, Report Says [With graphic(s)]",2020-06-16,Newspapers,"['Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Central Intelligence Agency--CIA', 'Wikileaks.org']","['928110', '928120', '516210']",,"['Government agencies', 'Intelligence gathering', 'Task forces', 'Information technology', 'Intelligence services', 'Employees', 'Cybersecurity']"
2413837024,"Contact Tracing Apps Roll Out, to Optimism And Security Worries",2020-06-17,Newspapers,"['Horowitz, Jason', 'Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,['European Union'],"['926110', '928120']",,"['Infections', 'Big Data', 'Politics', 'Public health', 'Coronaviruses', 'Right of privacy', 'COVID-19', 'Disease transmission', 'Contact tracing']"
2414025916,"China Collects DNA From Tens of Millions, Using U.S. Gear [With graphic(s)]",2020-06-17,Newspapers,"['Sui-Lee, Wee']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Australian Strategic Policy Institute'],['541720'],,"['Purchase orders', 'Minority & ethnic groups', 'Researchers', 'Deoxyribonucleic acid--DNA', 'Surveillance', 'Human rights', 'Males', 'Consent']"
2414180085,China Puts All Its Men in DNA Surveillance Net,2020-06-18,Newspapers,"['Sui-Lee, Wee']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Australian Strategic Policy Institute', 'Thermo Fisher Scientific Inc']","['541720', '334513']",,"['Deoxyribonucleic acid--DNA', 'Surveillance', 'Minority & ethnic groups', 'Human rights', 'Males', 'Consent', 'Research', 'Men', 'Authoritarianism', 'Blood tests', 'Databases', 'Invasion of privacy', 'Privacy', 'Genomics', 'Surveillance of citizens', 'Genetic testing']"
2414180119,Coronavirus Update,2020-06-18,Newspapers,"['Barron, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,,"['Researchers', 'Disinfection & disinfectants', 'Coronaviruses', 'Emissions', 'Climate change', 'Pandemics', 'COVID-19', 'Drug use', 'Disease transmission']"
2414605639,Council Forces NYPD to Disclose Use of Drones and Other Spy Tech [With graphic(s)],2020-06-18,Newspapers,"['Feuer, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Police Department-New York City NY'],['922120'],,"['Cameras', 'Crime', 'Police departments', 'Councils', 'Racial profiling', 'Intelligence gathering', 'Facial recognition technology', 'Criminal investigations', 'Surveillance', 'Demonstrations & protests', 'Civil liberties']"
2414619852,Air Force Investigates Use of Surveillance Planes to Monitor Protests,2020-06-19,Newspapers,"['Schmitt, Eric', 'Gibbons-Neff, Thomas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,"['House of Representatives-Armed Services, Committee on', 'National Guard-Pennsylvania', 'Air National Guard']","['921120', '928110', '928110']",,"['Aircraft', 'Cellular telephones', 'Military reserves', 'Investigations', 'Law enforcement', 'Legislators', 'Intelligence gathering', 'Surveillance', 'Military intelligence', 'Demonstrations & protests', 'Armed forces', 'Intelligence services']"
2414619891,New York City Council Forces Police to Disclose Its Drones and Spy Tools,2020-06-19,Newspapers,"['Feuer, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.20,,,,"['Software', 'Cameras', 'Crime', 'Police departments', 'Councils', 'Intelligence gathering', 'Facial recognition technology', 'Criminal investigations', 'Surveillance', 'Demonstrations & protests', 'Civil liberties']"
2414948186,"This Time, Firms Promise Concrete Action on Social Justice",2020-06-20,Newspapers,"['Friedman, Gillian']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.3,"['PayPal Inc', 'Rent the Runway', 'Adidas AG', 'PepsiCo Inc', 'Warner Media LLC', 'Walmart Inc', 'National Association for Stock Car Auto Racing', 'Pinterest']","['522320', '454110', '315250', '316210', '339920', '312111', '512110', '517111', '517312', '454110', '455110', '455211', '711320', '813990', '518210']",,"['Social justice', 'Historically Black Colleges & Universities', 'Facial recognition technology', 'Cosmetics', 'Coronaviruses', 'COVID-19', 'Bicycling', 'Black owned businesses', 'Employees', 'Employment', 'Social networks', 'Discount department stores']"
2414948304,Where a Battle Flag Is Deeply Planted,2020-06-20,Newspapers,"['Blinder, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.8,"['National Association for Stock Car Auto Racing', 'Talladega Superspeedway']","['711320', '813990', '711212']",,"['Automobile racing', 'Segregation', 'Racetracks', 'COVID-19', 'Flags', 'White supremacy']"
2414948315,Surveillance Aircraft Hovered As Marchers Filled the Streets,2020-06-20,Newspapers,"['Kanno-Youngs, Zolan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Department of Homeland Security'],['922120'],,"['Government agencies', 'Aircraft', 'Police departments', 'Law enforcement', 'National security', 'Intelligence gathering', 'Unmanned aerial vehicles', 'Drones', 'Criminal investigations', 'Departments', 'Demonstrations & protests', 'Right of privacy', 'Political activism', 'Surveillance of citizens', 'Cities']"
2415053017,"Sensing 'Change Election,' Insurgents Try Again for Primary Upsets",2020-06-21,Newspapers,"['Mays, Jeffery C']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.18,['Congress'],['921120'],,"['Primaries & caucuses', 'Local elections', 'Racism', 'Insurgency', 'Pandemics', 'Political campaigns', 'Negative campaigning', 'Race', 'Presidential elections', 'Coronaviruses', 'Immunization', 'Endorsements', 'Police brutality', 'Political advertising', 'COVID-19']"
2415190100,Lax Vetting Let A Saudi Trainee Shoot Up a Base,2020-06-22,Newspapers,"['Laforgia, Michael', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Al Qaeda', 'Department of Defense']","['813940', '928110']",,"['Security services', 'Ideology', 'Shootings', 'Criminal investigations', 'Armed forces', 'Terrorism', 'National security', 'Military training', 'Security clearances', 'Military bases', 'Mass murders']"
2416605612,"Trapped Abroad, China’s ‘Little Pinks’ Rethink Their Country [With graphic(s)]",2020-06-24,Newspapers,"['Li, Yuan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['WeChat', 'Troy University']","['516210', '518210', '611310']",,"['Study abroad', 'Students', 'Asian students', 'Pandemics', 'Political parties', 'Aviation', 'Demonstrations & protests', 'Democracy', 'Coronaviruses', 'COVID-19', 'Social networks']"
2416807149,Race Issues Grow Louder At Amazon,2020-06-25,Newspapers,"['Weise, Karen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,,,,"['Racism', 'Bias', 'Warehouses', 'Black Lives Matter movement', 'Employees', 'Executives']"
2416807171,Senators Press C.I.A. Watchdog Nominee on Whether He Can Work Independently,2020-06-25,Newspapers,"['Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,"['Senate', 'Congress-US']","['921120', '921120']",,"['Complaints', 'Nominations', 'Hearings & confirmations', 'Whistleblowing', 'Public prosecutors', 'Presidents', 'Espionage', 'Intelligence services', 'Congressional committees', 'Attorneys']"
2416807228,Facial Recognition Tool Led to Black Man's Arrest. It Was Wrong.,2020-06-25,Newspapers,"['Hill, Kashmir']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['National Institute of Standards & Technology'],"['541380', '541714', '926150']",,"['Software', 'Accuracy', 'Photographs', 'Arrests', 'Law enforcement', 'State police', 'Algorithms', 'Criminal investigations', 'Surveillance', 'Facial recognition technology', 'Questioning', 'Bias']"
2417107751,Defense Secretary Faces White House Pressure on Aides and a Military Promotion [With graphic(s)],2020-06-25,Newspapers,"['Cooper, Helene', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['New York Times Co', 'National Security Council', 'Department of Defense']","['511110', '511120', '515112', '515120', '928110', '928110']",,"['Resignations', 'Military promotions', 'National security', 'Presidents', 'Workforce planning', 'Impeachment', 'Criminal investigations', 'Defense', 'COVID-19']"
2417232381,A President's Displeasure Rattles the Pentagon,2020-06-26,Newspapers,"['Cooper, Helene', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.20,"['Department of Defense', 'National Security Council']","['928110', '928110']",,"['Resignations', 'Presidents', 'Workforce planning', 'Councils', 'Defense', 'National security', 'COVID-19']"
2417695045,"Behind the Scenes at SAGE: Pressure, Anxieties and ‘Pastoral Support’ [With graphic(s)]",2020-06-26,Newspapers,"['Landler, Mark', 'Castle, Stephen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Cambridge University'],['611310'],,"['Social networks', 'Social distancing', 'Scientists', 'Coronaviruses', 'Politics', 'Pandemics', 'Disease transmission', 'COVID-19']"
2417739789,Official's Home Raided as Australia Looks Into China Influence Peddling,2020-06-27,Newspapers,"['Cave, Damien']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.11,,,,"['Criminal investigations', 'Search warrants', 'Coronaviruses', 'Political leadership', 'Espionage', 'Pandemics', 'COVID-19', 'Foreign policy']"
2417814863,Could Doomsday Bunkers Become the New Normal? [With graphic(s)],2020-06-27,Newspapers,"['Ptacin, Mira']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,,"['Cold War', 'Fallout shelters', 'Privacy', 'Concrete', 'Coronaviruses', 'Pandemics', 'COVID-19']"
2417834809,"For U.K. Science Advisers, Pressure, Anxieties and 'Pastoral Support'",2020-06-28,Newspapers,"['Landler, Mark', 'Castle, Stephen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,['Cambridge University'],['611310'],,"['Social networks', 'Social distancing', 'Scientists', 'Coronaviruses', 'Politics', 'Pandemics', 'COVID-19']"
